Year,Month,Product_ID,Country,Sales
2015,7,1,Argentina,23436.0
2015,3,2,Denmark,549868.28
2015,3,2,Denmark,0.0
2014,3,1,Columbia,41.146080000000005
2015,4,1,Argentina,187488.0
2015,4,2,Denmark,6023417.0112
2015,8,2,Columbia,384.0
2015,10,1,Columbia,17.808
2013,10,2,Denmark,0.0
2015,12,1,Columbia,178.08
2014,12,2,Columbia,38.4
2013,11,2,Denmark,0.0
2014,10,1,Columbia,89.04
2013,11,2,Argentina,124191.00959999999
2013,11,1,Columbia,20.573040000000002
2013,2,2,Denmark,598495.7328
2014,4,1,Columbia,514.326
2013,11,4,England,9092.907000000001
2015,12,3,Columbia,22.858800000000002
2013,5,2,Denmark,0.0
2013,5,1,Argentina,35154.0
2013,12,2,Argentina,100535.57920000001
2015,11,2,Denmark,798102.3408
2015,5,2,Denmark,0.0
2013,2,5,England,19622.196
2013,4,1,Columbia,20.573040000000002
2016,1,1,Columbia,17.808
2013,6,2,Denmark,8977435.991999999
2013,1,1,Columbia,205.7304
2015,4,2,Columbia,2304.0
2016,2,1,Columbia,17.808
2015,5,4,Finland,8390062.251999998
2014,5,2,Argentina,212898.87360000002
2013,11,2,Belgium,397106.787
2014,4,2,Columbia,230.4
2015,6,2,Columbia,76.8
2014,6,1,Columbia,20.573040000000002
2015,12,1,Columbia,17.808
2013,6,1,Columbia,20.573040000000002
2013,2,4,England,2336877.099
2015,4,2,Columbia,768.0
2016,12,3,Columbia,0.0
2015,4,2,Denmark,0.0
2015,5,1,Columbia,53.424
2014,7,1,Columbia,843.49464
2014,12,5,England,24362.972999999998
2016,2,1,Argentina,15624.0
2013,4,2,Argentina,41397.0032
2014,7,2,Columbia,1651.2
2013,12,4,Finland,13638523.391999999
2015,2,2,Denmark,0.0
2016,2,2,Columbia,76.8
2015,6,4,Finland,4510272.468
2013,12,2,Argentina,11827.715199999999
2013,3,4,Finland,1434539.8079999997
2013,8,2,Denmark,0.0
2014,11,2,Denmark,0.0
2013,7,2,Columbia,115.2
2016,3,2,Belgium,352044.03299999994
2013,9,2,Columbia,38.4
2016,8,3,Columbia,712.32
2013,11,1,Argentina,1124928.0
2015,7,4,Finland,7274533.6559999995
2015,11,2,Columbia,38.4
2015,10,1,Argentina,27342.0
2015,1,2,Denmark,1649604.8399999999
2014,7,2,Belgium,1058951.432
2014,1,1,Columbia,164.58432000000002
2014,6,2,Columbia,384.0
2013,7,2,Denmark,0.0
2014,12,1,Columbia,356.16
2013,4,2,Columbia,384.0
2014,1,2,Columbia,1267.2
2015,5,1,Columbia,267.12
2014,12,2,Argentina,17741.572799999998
2013,8,4,Finland,1829558.0159999998
2013,6,2,Columbia,153.6
2014,11,5,England,2467783.0799999996
2015,4,1,Columbia,35.616
2014,5,5,England,73583.235
2014,3,2,Columbia,422.40000000000003
2015,7,3,Columbia,35.616
2014,4,1,Columbia,82.29216000000001
2015,12,2,Denmark,3192409.3632
2014,7,2,Denmark,157105.146
2014,8,4,Finland,48739991.508
2014,11,5,England,1403221.635
2013,9,2,Columbia,115.2
2015,8,4,Finland,0.0
2013,7,2,Columbia,38.4
2015,9,2,Columbia,192.0
2013,6,5,England,743190.6735
2013,7,4,England,18185.814000000002
2014,3,1,Columbia,617.1912
2014,5,1,Argentina,253890.0
2015,3,2,Argentina,910734.0704
2013,10,1,Columbia,0.0
2014,3,1,Columbia,102.8652
2014,11,1,Columbia,53.424
2013,8,2,Columbia,115.2
2013,11,2,Belgium,529475.716
2013,12,2,Columbia,230.4
2013,2,2,Denmark,149623.9332
2015,9,5,England,68213.817
2015,2,2,Denmark,54986.828
2015,6,2,Denmark,0.0
2013,4,2,Denmark,598495.7328
2015,2,2,Columbia,422.40000000000003
2015,10,4,Finland,788074.4793999998
2015,5,2,Argentina,11827.715199999999
2014,2,2,Columbia,960.0
2014,3,2,Denmark,0.0
2013,1,1,Argentina,0.0
2016,1,2,Denmark,44693731.0848
2013,4,4,Finland,866267.9999999999
2013,11,5,England,294332.04449999996
2014,9,2,Columbia,576.0
2016,4,3,Columbia,712.32
2015,6,2,Denmark,0.0
2014,6,1,Columbia,205.7304
2014,3,1,Argentina,964782.0
2013,12,2,Columbia,115.2
2016,3,2,Belgium,234696.02199999997
2013,12,1,Columbia,617.1912
2016,12,3,Columbia,178.08
2015,10,2,Columbia,614.4
2015,9,2,Denmark,0.0
2015,6,2,Columbia,192.0
2016,1,2,Denmark,0.0
2015,4,4,England,9030.222
2014,6,2,Denmark,-149623.9332
2015,4,1,Columbia,0.0
2013,2,4,England,9092.907000000001
2013,3,1,Columbia,20.573040000000002
2015,8,5,England,9745.726499999999
2013,4,4,England,9092.907000000001
2013,7,2,Denmark,0.0
2013,1,2,Columbia,76.8
2013,6,2,Argentina,5913.857599999999
2015,6,1,Columbia,213.696
2015,2,1,Columbia,17.808
2015,9,1,Argentina,1859256.0
2014,9,2,Denmark,0.0
2015,7,2,Denmark,0.0
2015,8,1,Columbia,35.616
2015,3,1,Columbia,178.08
2015,7,4,Finland,4607262.399999999
2015,6,2,Denmark,0.0
2016,3,2,Denmark,0.0
2013,9,1,Argentina,7812.0
2013,12,2,Denmark,39899715.519999996
2015,11,1,Columbia,213.696
2014,3,1,Columbia,41.146080000000005
2016,10,3,Argentina,3906.0
2014,8,2,Denmark,0.0
2016,12,3,Columbia,0.0
2013,7,1,Columbia,82.29216000000001
2013,8,2,Columbia,384.0
2013,8,4,Finland,13333597.056
2014,10,2,Argentina,88707.864
2014,6,2,Denmark,0.0
2014,10,5,England,49055.49
2015,6,2,Denmark,91857109.4208
2013,8,1,Columbia,308.5956
2015,10,2,Columbia,115.2
2015,5,1,Columbia,178.08
2013,12,1,Columbia,20.573040000000002
2014,3,2,Denmark,523683.82
2013,11,2,Columbia,76.8
2016,10,3,Columbia,534.24
2013,3,2,Columbia,1267.2
2016,2,1,Columbia,356.16
2013,12,2,Denmark,49874.6444
2016,2,1,Columbia,445.2
2013,11,4,Finland,12224774.015999999
2015,9,5,England,14614.559999999998
2014,8,2,Denmark,-43220.8756
2015,7,2,Denmark,0.0
2016,3,2,Denmark,0.0
2013,9,2,Columbia,38.4
2016,3,2,Argentina,354831.456
2015,4,5,England,389739.50999999995
2014,12,1,Columbia,534.24
2013,1,1,Columbia,41.146080000000005
2013,6,2,Columbia,38.4
2015,6,5,England,584676.4275
2013,10,2,Argentina,41397.0032
2016,1,2,Columbia,76.8
2016,7,3,Columbia,0.0
2013,10,2,Denmark,0.0
2014,9,2,Columbia,0.0
2015,7,1,Columbia,712.32
2014,12,1,Columbia,17.808
2013,3,2,Denmark,0.0
2015,6,2,Belgium,1323689.2899999998
2014,9,2,Denmark,0.0
2014,1,2,Columbia,230.4
2015,3,2,Columbia,153.6
2015,3,2,Denmark,0.0
2015,12,2,Columbia,192.0
2014,10,1,Columbia,89.04
2013,9,2,Argentina,5913.857599999999
2015,5,2,Denmark,64751732.8704
2016,7,3,Columbia,445.2
2013,8,1,Columbia,20.573040000000002
2015,3,1,Argentina,1394442.0
2013,12,1,Columbia,22.858800000000002
2014,9,2,Denmark,7331573.4799999995
2015,11,2,Denmark,0.0
2014,5,1,Columbia,61.719120000000004
2013,6,1,Columbia,308.5956
2015,3,1,Columbia,356.16
2014,3,2,Denmark,31421029.2
2015,3,2,Denmark,155062854.96
2016,3,3,Argentina,3906.0
2014,4,2,Columbia,307.2
2014,7,2,Denmark,15710514.6
2014,10,4,Finland,606211.1379999999
2014,7,2,Columbia,38.4
2013,7,5,England,24527.745
2015,11,1,Columbia,45.717600000000004
2014,11,1,Columbia,320.544
2016,11,3,Columbia,213.696
2014,7,2,Argentina,29569.288
2015,9,2,Columbia,230.4
2016,7,3,Argentina,78120.0
2015,8,2,Denmark,10540979.7696
2016,3,2,Denmark,0.0
2014,12,3,Columbia,71.232
2014,1,1,Columbia,699.48336
2013,5,2,Columbia,192.0
2013,5,1,Columbia,411.4608
2016,7,3,Columbia,0.0
2015,7,2,Columbia,230.4
2014,7,2,Denmark,0.0
2016,11,3,Columbia,178.08
2013,4,1,Columbia,144.01128
2016,3,2,Denmark,0.0
2013,4,1,Columbia,102.8652
2015,6,1,Columbia,178.08
2014,7,4,Finland,1424615.4246999999
2015,10,1,Columbia,516.432
2013,2,1,Columbia,20.573040000000002
2013,4,2,Denmark,109724217.67999999
2015,10,2,Columbia,192.0
2014,1,1,Columbia,20.573040000000002
2015,3,2,Denmark,0.0
2015,11,2,Columbia,345.6
2015,6,2,Columbia,230.4
2015,2,2,Columbia,384.0
2015,2,4,Finland,12269852.036
2014,11,1,Columbia,1157.52
2014,2,2,Denmark,0.0
2015,1,1,Columbia,53.424
2015,3,2,Denmark,0.0
2015,10,1,Columbia,89.04
2016,6,3,Argentina,0.0
2014,12,2,Denmark,0.0
2013,6,1,Columbia,82.29216000000001
2014,7,1,Columbia,61.719120000000004
2013,8,1,Argentina,152334.0
2016,1,2,Argentina,5913.857599999999
2014,5,1,Columbia,411.4608
2013,6,2,Denmark,49874.6444
2015,6,4,Finland,30310.556899999996
2014,3,2,Denmark,523683.82
2015,5,2,Denmark,117121.9544
2015,7,2,Denmark,25599522.297599997
2015,8,5,England,97433.98199999999
2014,3,1,Columbia,123.43824000000001
2015,12,1,Columbia,89.04
2014,6,1,Columbia,45.717600000000004
2014,1,2,Columbia,1152.0
2015,4,2,Columbia,1305.6000000000001
2015,2,1,Argentina,402318.0
2013,12,2,Denmark,49874.6444
2013,2,2,Denmark,0.0
2013,1,5,England,14716.646999999999
2015,2,4,Finland,0.0
2016,10,3,Columbia,17.808
2014,9,4,England,136393.60499999998
2013,7,2,Denmark,49874.6444
2014,4,1,Columbia,91.43520000000001
2013,8,1,Columbia,205.7304
2016,3,1,Columbia,178.08
2014,9,1,Columbia,35.616
2016,8,3,Columbia,0.0
2014,11,4,Finland,17095365.846
2013,5,2,Argentina,165588.0128
2014,2,1,Columbia,102.8652
2016,2,2,Denmark,-36165.3284
2016,9,3,Columbia,3793.1040000000003
2013,8,1,Argentina,35154.0
2014,2,1,Columbia,20.573040000000002
2015,7,2,Columbia,883.2
2016,3,1,Columbia,89.04
2013,7,4,Finland,7228140.191999999
2015,2,1,Argentina,523404.0
2014,9,2,Denmark,0.0
2013,4,4,Finland,1164264.192
2013,7,2,Columbia,38.4
2016,2,1,Columbia,17.808
2014,11,4,Finland,36373.6308
2013,5,1,Columbia,20.573040000000002
2013,3,2,Argentina,23655.430399999997
2015,12,3,Columbia,22.858800000000002
2013,5,2,Argentina,35483.145599999996
2015,8,3,Argentina,58590.0
2015,10,3,Columbia,35.616
2014,10,1,Columbia,89.04
2015,6,1,Columbia,89.04
2014,6,2,Columbia,115.2
2015,12,1,Argentina,464814.0
2015,5,2,Denmark,0.0
2013,10,2,Columbia,768.0
2013,9,1,Columbia,20.573040000000002
2015,1,2,Columbia,1113.6000000000001
2016,2,1,Columbia,1478.064
2016,5,3,Columbia,0.0
2015,5,2,Argentina,0.0
2016,7,3,Columbia,0.0
2014,2,5,England,63772.136999999995
2013,3,1,Columbia,0.0
2014,2,2,Columbia,499.2
2015,5,2,Argentina,11827.715199999999
2016,2,1,Columbia,35.616
2013,3,1,Columbia,102.8652
2015,6,1,Columbia,53.424
2013,6,2,Columbia,115.2
2014,9,2,Denmark,-47499.6972
2014,2,1,Columbia,20.573040000000002
2013,9,1,Columbia,308.5956
2015,11,2,Columbia,307.2
2013,10,1,Columbia,164.58432000000002
2015,4,2,Denmark,162761010.88
2013,2,2,Columbia,38.4
2014,5,1,Columbia,82.29216000000001
2014,8,5,England,4905.549
2014,7,2,Denmark,0.0
2014,4,2,Columbia,460.8
2016,9,3,Columbia,17.808
2014,9,1,Argentina,781200.0
2013,12,1,Columbia,144.01128
2014,1,2,Columbia,76.8
2014,7,4,Finland,49734162.374
2015,2,2,Columbia,38.4
2013,10,1,Columbia,20.573040000000002
2014,8,4,Finland,9105399.094999999
2014,8,2,Belgium,2647378.5799999996
2013,1,4,Finland,4216299.6096
2013,8,4,Finland,10977348.095999999
2013,1,1,Columbia,123.43824000000001
2014,12,2,Columbia,960.0
2014,6,2,Columbia,307.2
2015,8,2,Denmark,0.0
2014,5,2,Argentina,29569.288
2015,10,2,Columbia,38.4
2016,1,2,Argentina,35483.145599999996
2013,10,2,Columbia,460.8
2013,3,2,Columbia,153.6
2013,10,1,Argentina,5859000.0
2016,3,2,Columbia,614.4
2014,7,2,Denmark,0.0
2015,6,2,Denmark,0.0
2015,2,1,Columbia,178.08
2014,3,4,Finland,4324409.856
2013,9,4,Finland,7650878.976
2014,12,2,Denmark,0.0
2015,2,1,Columbia,178.08
2014,7,2,Argentina,195157.30080000003
2013,7,2,Columbia,38.4
2015,7,2,Columbia,691.2
2013,6,1,Columbia,41.146080000000005
2015,4,4,England,270906.66
2013,11,4,Finland,2797006.1184
2016,3,1,Columbia,124.656
2014,7,4,Finland,4001051.2619999996
2016,1,2,Argentina,680093.624
2015,6,5,England,87687.36
2014,11,2,Columbia,0.0
2013,3,1,Columbia,102.8652
2014,11,2,Columbia,76.8
2013,5,1,Columbia,20.573040000000002
2015,12,2,Denmark,0.0
2014,6,1,Columbia,411.4608
2014,6,1,Columbia,205.7304
2015,2,2,Columbia,998.4
2016,2,2,Belgium,1642872.1539999999
2013,2,5,England,24528.6405
2015,6,2,Columbia,345.6
2014,9,1,Argentina,1859256.0
2013,6,2,Denmark,0.0
2013,10,2,Argentina,11827.715199999999
2013,6,1,Columbia,0.0
2014,1,2,Denmark,0.0
2013,10,2,Denmark,0.0
2016,3,1,Columbia,35.616
2014,8,4,England,109114.88399999999
2013,10,4,Finland,69301.43999999999
2015,5,4,Finland,7838317.714499999
2013,1,1,Columbia,61.719120000000004
2013,8,1,Columbia,22.858800000000002
2014,5,1,Columbia,164.58432000000002
2015,3,1,Columbia,1780.8
2015,7,2,Columbia,768.0
2013,12,2,Columbia,384.0
2013,10,4,England,572853.1410000001
2013,11,2,Denmark,0.0
2015,1,2,Columbia,115.2
2015,3,2,Denmark,0.0
2013,11,4,Finland,71241880.32
2013,8,2,Columbia,76.8
2015,5,3,Columbia,17.808
2015,11,2,Columbia,192.0
2015,8,2,Argentina,455367.0352
2014,3,2,Columbia,38.4
2015,11,2,Denmark,0.0
2014,4,1,Columbia,514.326
2013,12,2,Columbia,307.2
2016,2,2,Denmark,0.0
2013,3,4,Finland,4851100.8
2016,1,3,Argentina,312480.0
2013,12,1,Columbia,45.717600000000004
2014,12,2,Denmark,0.0
2013,2,2,Belgium,1588427.148
2015,7,1,Argentina,46872.0
2016,11,3,Argentina,93744.0
2013,5,1,Argentina,183582.0
2014,12,1,Argentina,6042582.0
2015,11,3,Argentina,117180.0
2014,3,4,Finland,13631593.247999998
2014,9,4,Finland,20417391.332
2014,8,1,Columbia,0.0
2016,3,3,Columbia,0.0
2014,3,2,Columbia,384.0
2015,11,1,Columbia,0.0
2015,11,1,Columbia,178.08
2013,7,5,England,981109.7999999999
2014,9,2,Argentina,100535.57920000001
2015,3,4,England,45151.11
2015,5,4,Finland,5843956.221999999
2015,9,2,Denmark,-104736.764
2014,9,4,England,45475.280999999995
2015,4,2,Columbia,230.4
2014,1,2,Denmark,9974928.879999999
2014,3,2,Columbia,76.8
2013,5,2,Columbia,38.4
2014,12,4,Finland,1454945.2319999998
2014,10,2,Columbia,76.8
2013,1,2,Columbia,76.8
2015,8,2,Denmark,0.0
2015,2,1,Columbia,71.232
2015,3,1,Columbia,178.08
2016,11,3,Columbia,195.888
2014,1,2,Denmark,49874.6444
2016,2,2,Belgium,117348.01099999998
2015,5,1,Columbia,356.16
2015,3,4,Finland,15203821.542
2014,5,1,Columbia,20.573040000000002
2013,1,1,Columbia,411.4608
2016,2,2,Denmark,69102.33399999999
2013,1,2,Denmark,0.0
2014,1,2,Columbia,844.8000000000001
2013,7,4,Finland,831617.2799999999
2013,8,1,Columbia,411.4608
2014,12,2,Columbia,-275.52
2014,2,4,Finland,90091.872
2014,7,4,Finland,1162728.1704999998
2013,6,1,Columbia,411.4608
2015,7,4,England,270906.66
2016,1,2,Columbia,76.8
2014,1,4,Finland,13915729.152
2015,10,2,Columbia,960.0
2014,10,1,Columbia,356.16
2014,12,2,Columbia,576.0
2015,11,3,Columbia,35.616
2013,8,4,England,90929.06999999999
2013,3,1,Columbia,0.0
2014,7,1,Columbia,822.9216
2014,3,2,Columbia,76.8
2013,6,5,England,14714.856
2013,11,2,Columbia,1689.6000000000001
2013,10,2,Denmark,0.0
2014,8,5,England,98109.18899999998
2014,5,1,Argentina,1171800.0
2016,2,2,Argentina,70966.29119999999
2014,3,1,Columbia,61.719120000000004
2013,12,4,England,522855.58499999996
2014,9,4,Finland,2450334.4879
2013,4,2,Columbia,2304.0
2014,6,2,Denmark,0.0
2014,10,2,Columbia,307.2
2014,9,4,Finland,2091447.6765
2015,12,2,Argentina,118277.152
2013,8,2,Denmark,0.0
2013,1,2,Columbia,38.4
2015,10,3,Argentina,5624640.0
2014,6,2,Argentina,23655.430399999997
2014,6,4,Finland,0.0
2014,9,2,Denmark,-32069.426799999997
2013,11,2,Columbia,192.0
2014,8,1,Columbia,89.04
2015,8,2,Columbia,192.0
2015,8,4,Finland,697152.4339
2014,10,4,Finland,4655709.239999999
2013,7,5,England,49057.281
2016,3,2,Argentina,230640.4464
2014,8,1,Argentina,187488.0
2016,10,3,Columbia,1068.48
2015,10,3,Columbia,35.616
2013,8,2,Columbia,38.4
2014,12,5,England,170534.54249999998
2016,2,1,Columbia,267.12
2014,5,1,Columbia,20.573040000000002
2015,8,2,Belgium,264737.858
2014,5,1,Columbia,123.43824000000001
2015,11,1,Columbia,35.616
2013,7,4,Finland,6514335.359999999
2014,9,1,Columbia,890.4
2013,10,1,Columbia,493.75296000000003
2014,11,4,Finland,18041089.872
2015,12,1,Argentina,128898.0
2015,3,2,Belgium,397106.787
2015,7,2,Columbia,230.4
2013,8,1,Columbia,205.7304
2013,8,2,Denmark,997492.888
2015,12,2,Denmark,399051.1704
2014,9,1,Columbia,178.08
2014,12,1,Columbia,534.24
2013,8,1,Argentina,238266.0
2015,12,2,Columbia,460.8
2015,3,1,Columbia,0.0
2016,2,1,Columbia,587.664
2015,4,1,Columbia,1015.056
2015,2,4,Finland,99783566.08999999
2016,1,1,Columbia,17.808
2014,5,2,Argentina,100535.57920000001
2016,10,3,Columbia,17.808
2013,1,1,Columbia,22.858800000000002
2015,6,4,Finland,10620926.94
2016,3,2,Columbia,768.0
2013,6,1,Argentina,7812.0
2013,9,2,Columbia,38.4
2015,8,2,Columbia,115.2
2013,3,2,Columbia,384.0
2013,1,2,Columbia,76.8
2014,10,2,Columbia,192.0
2014,4,1,Columbia,411.4608
2016,2,1,Argentina,15624.0
2015,3,2,Columbia,115.2
2014,5,1,Columbia,308.5956
2015,5,2,Columbia,384.0
2014,4,2,Denmark,366578.674
2013,7,2,Columbia,76.8
2015,7,1,Argentina,105462.0
2013,1,1,Columbia,45.717600000000004
2015,7,4,Finland,5237745.084
2014,4,4,England,45464.534999999996
2014,1,1,Argentina,2148300.0
2014,3,1,Columbia,102.8652
2015,6,1,Columbia,35.616
2015,2,2,Columbia,499.2
2013,2,2,Columbia,76.8
2013,6,2,Columbia,768.0
2015,10,1,Columbia,534.24
2013,10,2,Argentina,283865.16479999997
2016,1,1,Columbia,35.616
2016,3,2,Denmark,0.0
2013,9,1,Argentina,585900.0
2015,11,2,Argentina,82794.0064
2015,4,2,Argentina,23655.430399999997
2013,7,1,Columbia,41.146080000000005
2013,7,1,Columbia,22.858800000000002
2013,12,1,Argentina,769482.0
2015,12,3,Columbia,0.0
2015,12,3,Columbia,22.858800000000002
2013,6,2,Columbia,384.0
2015,12,2,Belgium,132368.929
2014,3,2,Columbia,384.0
2013,4,1,Columbia,102.8652
2013,5,4,Finland,9868525.056
2013,8,1,Columbia,205.7304
2013,10,2,Denmark,0.0
2015,5,2,Columbia,192.0
2014,11,2,Denmark,30373661.56
2015,6,2,Denmark,58560.9772
2015,9,3,Columbia,22.858800000000002
2016,1,1,Argentina,683550.0
2016,2,2,Columbia,38.4
2014,12,2,Columbia,76.8
2015,12,2,Denmark,0.0
2015,3,2,Denmark,0.0
2016,2,3,Argentina,15624.0
2014,10,2,Denmark,9216835.231999999
2016,2,2,Columbia,230.4
2014,3,4,Finland,5571835.776
2013,1,2,Columbia,153.6
2016,6,3,Columbia,35.616
2014,3,1,Columbia,20.573040000000002
2014,11,1,Argentina,19530.0
2015,9,2,Columbia,38.4
2015,2,1,Argentina,234360.0
2015,10,2,Columbia,307.2
2014,12,1,Columbia,836.976
2014,2,2,Columbia,153.6
2015,12,2,Denmark,66508.5284
2013,7,2,Columbia,230.4
2016,2,2,Columbia,76.8
2014,1,1,Columbia,20.573040000000002
2014,1,2,Columbia,192.0
2015,7,1,Columbia,71.232
2014,8,1,Columbia,356.16
2014,10,2,Denmark,52368.382
2014,2,2,Columbia,115.2
2016,3,1,Columbia,106.848
2013,8,1,Columbia,20.573040000000002
2014,12,2,Columbia,-142.08
2014,9,1,Columbia,35.616
2014,9,5,England,1748828.2185
2015,7,1,Columbia,267.12
2014,1,1,Argentina,46872.0
2015,9,1,Columbia,53.424
2013,10,1,Columbia,41.146080000000005
2016,3,2,Columbia,230.4
2013,5,2,Argentina,0.0
2014,1,5,England,14716.646999999999
2014,3,2,Denmark,1047367.64
2013,5,2,Columbia,384.0
2014,10,2,Columbia,38.4
2013,8,2,Denmark,349122.5108
2015,9,1,Columbia,0.0
2014,12,2,Columbia,422.40000000000003
2014,5,1,Columbia,0.0
2013,12,4,Finland,3215586.8159999996
2014,10,2,Denmark,0.0
2015,3,2,Columbia,960.0
2013,11,1,Columbia,61.719120000000004
2014,7,4,Finland,0.0
2015,3,2,Columbia,76.8
2014,2,1,Columbia,0.0
2015,6,2,Denmark,188231.7816
2014,8,2,Denmark,0.0
2013,4,2,Denmark,149623.9332
2014,5,2,Argentina,5913.857599999999
2016,3,3,Argentina,312480.0
2014,2,4,Finland,1940440.3199999998
2015,4,1,Columbia,17.808
2016,1,2,Denmark,-1048696.2848
2016,2,2,Columbia,38.4
2013,1,2,Denmark,0.0
2015,3,2,Denmark,219947.312
2015,9,2,Argentina,82794.0064
2015,2,1,Argentina,2734200.0
2013,1,2,Denmark,49874.6444
2015,8,2,Argentina,206985.016
2015,10,1,Columbia,71.232
2014,7,2,Columbia,38.4
2016,11,3,Columbia,712.32
2014,3,5,England,2452.7745
2015,10,2,Denmark,0.0
2013,7,4,Finland,8960676.192
2015,11,1,Columbia,0.0
2014,12,2,Columbia,576.0
2015,6,4,Finland,727472.6159999999
2013,12,1,Columbia,22.858800000000002
2014,1,2,Denmark,119699146.56
2016,1,2,Denmark,66508.5284
2015,5,2,Denmark,0.0
2013,8,1,Columbia,123.43824000000001
2013,6,4,Finland,17879771.52
2015,4,4,Finland,20684185.834
2014,1,1,Columbia,82.29216000000001
2016,12,3,Columbia,0.0
2015,5,2,Columbia,153.6
2015,7,1,Argentina,136710.0
2014,6,2,Argentina,5913.857599999999
2014,2,4,England,18186.7095
2015,12,1,Columbia,178.08
2013,7,1,Columbia,205.7304
2013,7,2,Columbia,230.4
2014,7,1,Columbia,61.719120000000004
2014,6,1,Argentina,984312.0
2013,4,4,Finland,4715269.9776
2013,3,2,Argentina,11827.715199999999
2015,8,2,Denmark,0.0
2015,4,2,Columbia,1651.2
2014,7,2,Columbia,76.8
2013,8,1,Columbia,102.8652
2013,6,2,Columbia,76.8
2014,9,2,Columbia,38.4
2014,1,2,Columbia,38.4
2014,8,1,Columbia,231.504
2016,3,1,Columbia,178.08
2016,6,3,Columbia,0.0
2013,8,1,Columbia,41.146080000000005
2013,9,2,Argentina,212898.87360000002
2016,11,3,Columbia,178.08
2014,4,2,Denmark,0.0
2015,9,1,Columbia,480.81600000000003
2015,12,3,Columbia,17.808
2014,5,1,Columbia,205.7304
2016,2,1,Columbia,35.616
2015,10,3,Columbia,17.808
2015,1,1,Columbia,53.424
2014,7,4,Finland,10232967.212
2014,4,5,England,14716.646999999999
2013,7,4,Finland,34657650.144
2015,10,1,Columbia,267.12
2015,12,1,Columbia,17.808
2014,7,2,Columbia,345.6
2013,5,2,Denmark,0.0
2013,6,2,Denmark,-43220.8756
2015,10,1,Columbia,178.08
2014,7,1,Argentina,46872.0
2016,2,3,Argentina,19530.0
2016,3,1,Columbia,71.232
2014,12,2,Denmark,0.0
2013,5,2,Columbia,307.2
2014,9,1,Columbia,35.616
2015,10,2,Columbia,2688.0
2016,2,2,Columbia,38.4
2014,11,1,Argentina,464814.0
2014,12,2,Denmark,0.0
2013,5,4,Finland,38476159.488
2014,2,2,Columbia,1267.2
2015,12,2,Columbia,307.2
2013,5,1,Columbia,20.573040000000002
2015,1,4,Finland,1418537.913
2013,11,2,Argentina,319348.3104
2013,10,2,Columbia,0.0
2015,12,2,Belgium,3971067.87
2015,4,2,Columbia,38.4
2015,9,2,Columbia,614.4
2014,6,2,Columbia,230.4
2014,12,2,Columbia,230.4
2013,3,1,Columbia,82.29216000000001
2013,3,1,Columbia,205.7304
2015,9,1,Columbia,178.08
2015,2,3,Argentina,624960.0
2014,1,2,Denmark,0.0
2014,2,4,Finland,1143473.76
